-1.483333333,-0.483333333,1,0.8,0.693091194,0.148836347,2.469272276,1
-1.483333333,-0.45,1,0.8,0.829470426,0.138399289,2.051867954,1
-1.483333333,-0.416666667,1,0.8,0.82590925,0.07002454,1.92536487,1
-1.483333333,-0.383333333,1,0.8,0.809049121,0.041655891,1.835153726,1
-1.483333333,-0.35,1,0.8,0.804218606,0.025010328,1.794355132,1
-1.483333333,-0.316666667,1,0.8,0.801717924,0.017731945,1.760609479,1
-1.483333333,-0.283333333,1,0.8,0.801003366,0.013126011,1.739450894,1
-1.483333333,-0.25,1,0.8,0.800596986,0.010407825,1.720081576,1
-1.483333333,-0.216666667,1,0.8,0.800400314,0.00848942,1.706828261,1
-1.483333333,-0.183333333,1,0.8,0.800287636,0.007119674,1.693384321,1
-1.483333333,-0.15,1,0.8,0.800191018,0.006114309,1.684351181,1
-1.483333333,-0.116666667,1,0.8,0.800159168,0.005304181,1.673989656,1
-1.483333333,-0.083333333,1,0.8,0.800102967,0.004662709,1.66751437,1
-1.483333333,-0.05,1,0.8,0.800111532,0.004079181,1.659122012,1
-1.483333333,-0.016666667,1,0.8,0.80008007,0.003531518,1.654490418,1
-1.483333333,0.016666667,1,0.8,0.800116167,0.002973225,1.647814111,1
-1.483333333,0.05,1,0.8,0.800105514,0.002337001,1.644917642,1
-1.483333333,0.083333333,1,0.8,0.80016599,0.001642325,1.640285214,1
-1.483333333,0.116666667,1,0.8,0.800179991,0.000746939,1.639509242,1
-1.483333333,0.15,1,0.8,0.800272262,-0.000265483,1.637789372,1
-1.483333333,0.183333333,1,0.8,0.800327372,-0.00165945,1.640062343,1
-1.483333333,0.216666667,1,0.8,0.800488535,-0.00329092,1.642879176,1
-1.483333333,0.25,1,0.8,0.800646501,-0.005695171,1.649979374,1
-1.483333333,0.283333333,1,0.8,0.801089257,-0.008704334,1.660558527,1
-1.483333333,0.316666667,1,0.8,0.801773209,-0.013865529,1.676194485,1
-1.483333333,0.35,1,0.8,0.804307778,-0.021455478,1.703268626,1
-1.483333333,0.383333333,1,0.8,0.809140794,-0.038755393,1.739148251,1
-1.483333333,0.416666667,1,0.8,0.826080849,-0.067592693,1.825096504,1
-1.483333333,0.45,1,0.8,0.829726087,-0.137078965,1.947498843,1
-1.483333333,0.483333333,1,0.8,0.693261444,-0.148531961,2.364472957,1
-1.45,-0.483333333,1,0,0.535818087,0.098354349,1.982791478,1
-1.45,-0.45,1,0,0.82980643,0.168821496,1.944566899,1
-1.45,-0.416666667,1,0,0.867387343,0.145289982,1.878003383,1
-1.45,-0.383333333,1,0,0.840373955,0.105353773,1.826295664,1
-1.45,-0.35,1,0,0.823230102,0.073864364,1.789755433,1
-1.45,-0.316666667,1,0,0.812672704,0.05374432,1.759417459,1
-1.45,-0.283333333,1,0,0.807976083,0.040502954,1.738603776,1
-1.45,-0.25,1,0,0.80516393,0.031896244,1.719640796,1
-1.45,-0.216666667,1,0,0.803731284,0.025938883,1.706550989,1
-1.45,-0.183333333,1,0,0.802699758,0.021653719,1.693174237,1
-1.45,-0.15,1,0,0.802150187,0.018521332,1.684275487,1
-1.45,-0.116666667,1,0,0.801699896,0.016029026,1.673890785,1
-1.45,-0.083333333,1,0,0.801528599,0.014042387,1.667531727,1
-1.45,-0.05,1,0,0.801362191,0.012256723,1.659068549,1
-1.45,-0.016666667,1,0,0.801418724,0.010581645,1.654539657,1
-1.45,0.016666667,1,0,0.801443275,0.008867661,1.647760082,1
-1.45,0.05,1,0,0.801679807,0.006945191,1.644951798,1
-1.45,0.083333333,1,0,0.801887122,0.004799218,1.640190714,1
-1.45,0.116666667,1,0,0.80232174,0.002104629,1.639482096,1
-1.45,0.15,1,0,0.802792799,-0.00104849,1.637605765,1
-1.45,0.183333333,1,0,0.80355604,-0.005260166,1.639913238,1
